pulled_at,source,date,headline,url,tags
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-17,TikTok class action lawsuit: Did TikTok collect your child’s personal data?,https://topclassactions.com/lawsuit-settlements/investigations/tiktok-child-privacy-class-action-lawsuit-2/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-17,Match.com sued over alleged hidden paywall for Highlights feature,https://topclassactions.com/lawsuit-settlements/lawsuit-news/match-com-sued-over-alleged-hidden-paywall-for-highlights-feature/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-17,Mars Petcare recalls Pedigree dog food due to foreign materials in fraudulent resales,https://topclassactions.com/lawsuit-settlements/lawsuit-news/mars-petcare-recalls-pedigree-dog-food-due-to-foreign-materials-in-fraudulent-resales/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-16,Skims hit with wage lawsuit alleging ‘systematic’ violations,https://topclassactions.com/lawsuit-settlements/lawsuit-news/skims-hit-with-wage-lawsuit-alleging-systematic-violations/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-16,$50M Disney antitrust class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/50m-disney-antitrust-class-action-settlement/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-16,Arkansas lawsuit claims Snapchat puts minors at risk through disappearing messages,https://topclassactions.com/lawsuit-settlements/lawsuit-news/arkansas-lawsuit-claims-snapchat-puts-minors-at-risk-through-disappearing-messages/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-16,TikTok class action claims data breach exposed info of 2.4B users,https://topclassactions.com/lawsuit-settlements/lawsuit-news/tiktok-class-action-claims-data-breach-exposed-info-of-2-4b-users/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-16,DraftKings class action alleges data broker software used to track website visitors,https://topclassactions.com/lawsuit-settlements/lawsuit-news/draftkings-class-action-alleges-data-broker-software-used-to-track-website-visitors/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-16,"Ford recalls over 741,000 SUVs and pickups due to rollaway risk",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ford-recalls-over-741000-suvs-and-pickups-due-to-rollaway-risk/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,Cove USA class action alleges perpetual flash sales deceived consumers,https://topclassactions.com/lawsuit-settlements/lawsuit-news/cove-usa-class-action-alleges-perpetual-flash-sales-deceived-consumers/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,$2.95M STIIIZY data breach class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-95m-stiiizy-data-breach-class-action-settlement/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,Class action alleges Temu used deceptive spam emails to install tracking technology,https://topclassactions.com/lawsuit-settlements/lawsuit-news/class-action-alleges-temu-used-deceptive-spam-emails-to-install-tracking-technology/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,Jeep 4xe battery lawsuit: Learn about your legal options,https://topclassactions.com/lawsuit-settlements/investigations/jeep-4xe-battery-defect-arbitration/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,Popflex sued over alleged deceptive checkout tactics and hidden fees,https://topclassactions.com/lawsuit-settlements/lawsuit-news/popflex-sued-over-alleged-deceptive-checkout-tactics-and-hidden-fees/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,Roblox addiction lawsuit – parents may qualify for compensation,https://topclassactions.com/lawsuit-settlements/investigations/roblox-addiction-class-action-lawsuit/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,Cash App parent Block to pay $45M to settle states’ fraud protection claims,https://topclassactions.com/lawsuit-settlements/lawsuit-news/cash-app-parent-block-to-pay-45m-to-settle-states-fraud-protection-claims/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,"Land Rover recalls Defender, Discovery and Range Rover vehicles due to airbag issue",https://topclassactions.com/lawsuit-settlements/lawsuit-news/land-rover-recalls-defender-discovery-and-range-rover-vehicles-due-to-airbag-issue/,class-action
2026-07-22T20:34:58.370884,Top Class Actions,2026-07-15,Wage theft lawsuit investigation: Are you owed unpaid overtime?,https://topclassactions.com/lawsuit-settlements/investigations/wage-theft-lawsuit-investigation-are-you-owed-unpaid-overtime/,class-action
2026-07-27T13:41:31.032449,CPSC Recall,2026-07-23T00:00:00,12-Drawer Fabric Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by Romorgniz,https://www.cpsc.gov/Recalls/2026/12-Drawer-Fabric-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Amazon-by-Romorgniz,fatality-linked
2026-07-27T13:41:31.032449,CPSC Recall,2026-07-23T00:00:00,Aojieni Silicone Recalls Sili Factory Pull String Teething Toys Due to Risk of Serious Injury or Death from Choking; Violate Mandatory Standard for Toys,https://www.cpsc.gov/Recalls/2026/Aojieni-Silicone-Recalls-Sili-Factory-Pull-String-Teething-Toys-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violate-Mandatory-Standard-for-Toys,fatality-linked
2026-07-27T13:41:31.032449,CPSC Recall,2026-07-23T00:00:00,CuddleCubs Creations Teething Toy Sets Recalled Due to Risk of Serious Injury or Death from Choking; Violate Mandatory Standard for Toys; Sold on Amazon by YouRfocus,https://www.cpsc.gov/Recalls/2026/CuddleCubs-Creations-Teething-Toy-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-YouRfocus,fatality-linked
2026-07-27T13:41:31.032449,CPSC Recall,2026-07-23T00:00:00,EnHomee 9-Drawer Fabric Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Sold on Walmart.com by Raybee-Direct,https://www.cpsc.gov/Recalls/2026/EnHomee-9-Drawer-Fabric-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violates-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Walmart-com-by-Raybee-Direct,fatality-linked
2026-07-27T13:41:31.032449,CPSC Recall,2026-07-23T00:00:00,OeyUoc Pool Drain Covers Recalled Due to Risk of Serious Injury or Death from Entrapment and Drowning Hazards; Violate Virginia Graeme Baker Pool & Spa Safety Act; Sold Exclusively on Amazon by Yuanxinxiang,https://www.cpsc.gov/Recalls/2026/OeyUoc-Pool-Drain-Covers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Drowning-Hazards-Violate-Virginia-Graeme-Baker-Pool-Spa-Safety-Act-Sold-Exclusively-on-Amazon-by-Yuanxinxiang,fatality-linked
2026-07-27T13:41:31.032449,CPSC Recall,2026-07-23T00:00:00,Peony Design Recalls Personalized Baby Bibs and Stroller Bags Due to Risk of Serious Injury or Death from Choking Hazard,https://www.cpsc.gov/Recalls/2026/Peony-Design-Recalls-Personalized-Baby-Bibs-and-Stroller-Bags-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard,fatality-linked
2026-07-27T13:41:31.032449,CPSC Recall,2026-07-23T00:00:00,Sviyatp Pool Drain Covers Recalled Due to Risk of Serious Injury or Death from Entrapment and Drowning Hazards; Violate Virginia Graeme Baker Pool & Spa Safety Act,https://www.cpsc.gov/Recalls/2026/Sviyatp-Pool-Drain-Covers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Drowning-Hazards-Violate-Virginia-Graeme-Baker-Pool-Spa-Safety-Act,fatality-linked
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-20T00:00:00,Oil Burning Candles Recalled by Target,https://www.cpsc.gov/Recalls/2000/Oil-Burning-Candles-Recalled-by-Target,
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-20T00:00:00,Teethers Recalled by Manhattan Group LLC,https://www.cpsc.gov/Recalls/2000/Teethers-Recalled-by-Manhattan-Group-LLC,
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-12T00:00:00,"CPSC, Dollar Tree Stores Inc. Announce Recall of Doll Feeding Sets",https://www.cpsc.gov/Recalls/2000/CPSC-Dollar-Tree-Stores-Inc-Announce-Recall-of-Doll-Feeding-Sets,
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-11T00:00:00,"CPSC, Appliance Co. of America Announce Recall of Toaster Ovens",https://www.cpsc.gov/Recalls/2000/CPSC-Appliance-Co-of-America-Announce-Recall-of-Toaster-Ovens,
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-06T00:00:00,"CPSC, The First Years Inc. Announce Recall to Replace ""Elmo Nitelights""",https://www.cpsc.gov/Recalls/2000/CPSC-The-First-Years-Inc-Announce-Recall-to-Replace-Elmo-Nitelights,
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-05T00:00:00,"CPSC, Burley Design Cooperative Announce Recall to Repair Burely-Bravo™ Bicycle Trailers",https://www.cpsc.gov/Recalls/2000/CPSC-Burley-Design-Cooperative-Announce-Recall-to-Repair-Burely-Bravo-Bicycle-Trailers,
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-05T00:00:00,"CPSC, Cycle Express Inc. Announce Recall of Bicycle Helmets",https://www.cpsc.gov/Recalls/2000/CPSC-Cycle-Express-Inc-Announce-Recall-of-Bicycle-Helmets,
2026-07-27T13:41:31.032449,CPSC Recall,2000-07-05T00:00:00,"CPSC, Rand International Announce Recall of Bicycle Helmets",https://www.cpsc.gov/Recalls/2000/CPSC-Rand-International-Announce-Recall-of-Bicycle-Helmets,
2026-07-27T13:41:31.032449,CPSC Recall,2000-06-29T00:00:00,"CPSC, Kellogg Company Announce Recall of Toy Cars Inside Boxes of Cereal",https://www.cpsc.gov/Recalls/2000/CPSC-Kellogg-Company-Announce-Recall-of-Toy-Cars-Inside-Boxes-of-Cereal,
2026-07-27T13:41:31.032449,SEC 8-K (Item 8.01: internal investigation),2026-07-22,NEOGENOMICS INC  (NEO)  (CIK 0001077183) — Item 8.01 8-K referencing 'internal investigation',https://www.sec.gov/Archives/edgar/data/1077183/000107718326000049/neo-20260720.htm,
2026-07-27T13:41:31.032449,SEC 8-K (Item 8.01: internal investigation),2026-07-20,NEOGENOMICS INC  (NEO)  (CIK 0001077183) — Item 8.01 8-K referencing 'internal investigation',https://www.sec.gov/Archives/edgar/data/1077183/000107718326000045/neo-20260720.htm,
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-27,Phyllis Entis Asked Why CDC’s Cyclospora Curve Has Two Peaks. A Parasite That Cannot Spread Person to Person Leaves Questions.,https://www.marlerblog.com/case-news/phyllis-entis-asked-why-cdcs-cyclospora-curve-has-two-peaks-a-parasite-that-cannot-spread-person-to-person-leaves-questions/,multi-state
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-26,Four Nurses and Three Epidemiologists Are Counting 710 Cyclospora Cases in One Michigan County.,https://www.marlerblog.com/case-news/four-nurses-and-three-epidemiologists-are-counting-710-cyclospora-cases-in-one-michigan-county/,fatality-linked
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-26,There Is No Kill Step for Cyclospora. That Is the Message I Am Taking to IAFP.,https://www.marlerblog.com/case-news/there-is-no-kill-step-for-cyclospora-that-is-the-message-i-am-taking-to-iafp/,fatality-linked
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-25,CDC’s Own Model Cannot Rule Out a Million Cyclospora Cases. Cut That by Ninety Percent and It Is Still Ten Times a Normal Year.,https://www.marlerblog.com/case-news/cdcs-own-model-cannot-rule-out-a-million-cyclospora-cases-cut-that-by-ninety-percent-and-it-is-still-ten-times-a-normal-year/,fatality-linked
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-25,Weekend Wrap-Up: The Agencies Caught Up to the Reporters — and the Cyclospora Outbreak Got Six Weeks Shorter,https://www.marlerblog.com/case-news/weekend-wrap-up-the-agencies-caught-up-to-the-reporters-and-the-cyclospora-outbreak-got-six-weeks-shorter/,fatality-linked
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-25,Midwest Poultry’s Eggs Sickened 98 with Salmonella. We Already Vaccinate the Hens. It Still Took Seven Months.,https://www.marlerblog.com/case-news/midwest-poultrys-eggs-sickened-98-with-salmonella-britain-vaccinates-its-hens-we-dont/,multi-state; fatality-linked
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-24,"So much for MAHA – Salmonella Outbreak linked to 19,074,924 Recalled Eggs in 17 States",https://www.marlerblog.com/case-news/so-much-for-maha-salmonella-outbreak-linked-to-19074924-recalled-eggs-in-17-states/,multi-state; fatality-linked
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-24,"Is the Washington Post the New CDC? Nine Cyclospora States This Morning, Five on the Government’s Map.",https://www.marlerblog.com/case-news/is-the-washington-post-the-new-cdc-nine-cyclospora-states-this-morning-five-on-the-governments-map/,
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-24,"Taylor Farms, 2009 to 2026: The Outbreaks, and the Recalls That Did and Did Not Follow",https://www.marlerblog.com/case-news/taylor-farms-2009-to-2026-the-outbreaks-and-the-recalls-that-did-and-did-not-follow/,multi-state; fatality-linked; WATCHLIST:Apple
2026-07-27T13:41:31.032449,Marler Blog (food safety plaintiff bar),2026-07-23,CDC Confirmed the Taco Bell Link to Taylor Farms Cyclospora Tainted Lettuce. Whether the Same Lettuce Explains the Other Thirty-Seven States Is Still an Open Question.,https://www.marlerblog.com/case-news/cdc-confirmed-the-taco-bell-link-to-taylor-farms-cyclospora-tainted-lettuce-whether-the-same-lettuce-explains-the-other-thirty-seven-states-is-still-an-open-question/,
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-27,Taylor Farms recalls iceberg lettuce amid cyclospora outbreak tied to Taco Bell,https://topclassactions.com/lawsuit-settlements/lawsuit-news/taylor-farms-recalls-iceberg-lettuce-amid-cyclospora-outbreak-tied-to-taco-bell/,multi-state; class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-25,Were You Charged Deceptive Fees by T-Mobile?,https://topclassactions.com/lawsuit-settlements/investigations/t-mobile-deceptive-fees-legal-action/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-24,Fortnite addiction lawsuit: Did excessive gaming harm your child?,https://topclassactions.com/lawsuit-settlements/investigations/fortnite-child-addict-class-action-lawsuit/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-24,"FedEx, Kroger, UPS, Home Depot class actions allege unpaid wages",https://topclassactions.com/lawsuit-settlements/lawsuit-news/fedex-kroger-ups-home-depot-class-actions-allege-unpaid-wages/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-24,$2.4M Guitar Center wage and hour violations class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-4m-guitar-center-wage-and-hour-violations-class-action-settlement/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-24,Class actions target toothpaste makers over sodium lauryl risks,https://topclassactions.com/lawsuit-settlements/lawsuit-news/class-actions-target-toothpaste-makers-over-sodium-lauryl-risks/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-24,First National Bank sued over alleged unlawful debt collection communications,https://topclassactions.com/lawsuit-settlements/lawsuit-news/first-national-bank-sued-over-alleged-unlawful-debt-collection-communications/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-24,Stanley Black & Decker hit with class action over alleged tariff pricing scheme,https://topclassactions.com/lawsuit-settlements/lawsuit-news/stanley-black-decker-hit-with-class-action-over-alleged-tariff-pricing-scheme/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-23,Nissan class action claims company failed to protect employee data in Oracle breach,https://topclassactions.com/lawsuit-settlements/lawsuit-news/nissan-class-action-claims-company-failed-to-protect-employee-data-in-oracle-breach/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-23,$3M Aidvantage TCPA class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/3m-aidvantage-tcpa-class-action-settlement/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-23,Waffle House class action alleges illegal tobacco surcharge on company health insurance,https://topclassactions.com/lawsuit-settlements/lawsuit-news/waffle-house-class-action-alleges-illegal-tobacco-surcharge-on-company-health-insurance/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-23,Judge tosses Amazon class action over alleged Audible auto-enrollment,https://topclassactions.com/lawsuit-settlements/lawsuit-news/judge-tosses-amazon-class-action-over-alleged-audible-auto-enrollment/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-23,Google faces bid to certify class action over alleged tax data tracking,https://topclassactions.com/lawsuit-settlements/lawsuit-news/google-faces-bid-to-certify-class-action-over-alleged-tax-data-tracking/,multi-state; class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-23,Conair recalls Cuisinart 3-in-1 grill with pizza oven due to glass laceration hazard,https://topclassactions.com/lawsuit-settlements/lawsuit-news/conair-recalls-cuisinart-3-in-1-grill-with-pizza-oven-due-to-glass-laceration-hazard/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-22,$2.2M Equifax credit reporting class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/2-2m-equifax-credit-reporting-class-action-settlement/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-22,Kia class action alleges Telluride SUVs have severe battery drain defect,https://topclassactions.com/lawsuit-settlements/lawsuit-news/kia-class-action-alleges-telluride-suvs-have-severe-battery-drain-defect/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-22,Two Google class actions claim Nest cameras scan passersby’s faces without consent,https://topclassactions.com/lawsuit-settlements/lawsuit-news/two-google-class-actions-claim-nest-cameras-scan-passersbys-faces-without-consent/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-22,Gaming addiction: Apple Arcade lawsuit investigation,https://topclassactions.com/lawsuit-settlements/investigations/apple-arcade-addicting-games-class-action-lawsuit-investigation/,class-action; WATCHLIST:Apple
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-22,"UPS class action alleges company failed to provide meal, rest breaks",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ups-class-action-alleges-company-failed-to-provide-meal-rest-breaks/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-22,"Kia recalls more than 460K Telluride vehicles, issues park outside alert",https://topclassactions.com/lawsuit-settlements/lawsuit-news/kia-recalls-more-than-460k-telluride-vehicles-issues-park-outside-alert/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-21,How legal intake can impact the outcome of legal marketing,https://topclassactions.com/attorney-marketing/how-legal-intake-can-impact-the-outcome-of-legal-marketing/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-21,$1.8M Serviceaide data breach class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/1-8m-serviceaide-data-breach-class-action-settlement/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-21,Costco class action claims Orgain protein powder contains heavy metals,https://topclassactions.com/lawsuit-settlements/lawsuit-news/costco-class-action-claims-orgain-protein-powder-contains-heavy-metals/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-21,Apple faces BIPA class action over alleged Face ID privacy violations,https://topclassactions.com/lawsuit-settlements/lawsuit-news/apple-faces-bipa-class-action-over-alleged-face-id-privacy-violations/,class-action; WATCHLIST:Apple
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-21,Supreme Court limits Roundup lawsuits as Bayer settlement continues,https://topclassactions.com/lawsuit-settlements/lawsuit-news/supreme-court-limits-roundup-lawsuits-as-bayer-settlement-continues/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-21,"Cellphone wrong-number robocalls could be worth $500-$1,500 per violation of the federal TCPA",https://topclassactions.com/lawsuit-settlements/investigations/wrong-number-robocall-lawsuit/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-21,GM recalls Cadillac Vistiq SUVs over faulty third-row seats,https://topclassactions.com/lawsuit-settlements/lawsuit-news/gm-recalls-cadillac-vistiq-suvs-over-faulty-third-row-seats/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-20,Arizona Beverages sued over alleged false ‘100% Natural’ tea labels,https://topclassactions.com/lawsuit-settlements/lawsuit-news/arizona-beverages-sued-over-alleged-false-100-natural-tea-labels/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-20,$1.75M AT&T Washington wage class action settlement,https://topclassactions.com/lawsuit-settlements/open-lawsuit-settlements/1-75m-att-washington-wage-class-action-settlement/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-20,Real estate spam texts and robocalls may violate the TCPA,https://topclassactions.com/lawsuit-settlements/investigations/unsolicited-real-estate-robocalls-and-spam-texts-violate-the-tcpa/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-20,Timex class action alleges deceptive email subject lines violated Washington spam law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/timex-class-action-alleges-deceptive-email-subject-lines-violated-washington-spam-law/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-20,AppFolio class action alleges hidden fees on rent payments,https://topclassactions.com/lawsuit-settlements/lawsuit-news/appfolio-class-action-alleges-hidden-fees-on-rent-payments/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-20,John Hancock voiceprint ruling highlights limits of Illinois biometric privacy law,https://topclassactions.com/lawsuit-settlements/lawsuit-news/john-hancock-voiceprint-ruling-highlights-limits-of-illinois-biometric-privacy-law/,class-action
2026-07-27T13:41:31.032449,Top Class Actions,2026-07-20,"Ford recalls more than 100,000 Mustangs due to safety concerns",https://topclassactions.com/lawsuit-settlements/lawsuit-news/ford-recalls-more-than-100000-mustangs-due-to-safety-concerns/,class-action
2026-07-27T17:59:38.445885,CPSC Recall,2026-07-23T00:00:00,12-Drawer Fabric Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violate Mandatory Standard for Clothing Storage Units; Sold on Amazon by Romorgniz,https://www.cpsc.gov/Recalls/2026/12-Drawer-Fabric-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violate-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Amazon-by-Romorgniz,fatality-linked
2026-07-27T17:59:38.445885,CPSC Recall,2026-07-23T00:00:00,Aojieni Silicone Recalls Sili Factory Pull String Teething Toys Due to Risk of Serious Injury or Death from Choking; Violate Mandatory Standard for Toys,https://www.cpsc.gov/Recalls/2026/Aojieni-Silicone-Recalls-Sili-Factory-Pull-String-Teething-Toys-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violate-Mandatory-Standard-for-Toys,fatality-linked
2026-07-27T17:59:38.445885,CPSC Recall,2026-07-23T00:00:00,CuddleCubs Creations Teething Toy Sets Recalled Due to Risk of Serious Injury or Death from Choking; Violate Mandatory Standard for Toys; Sold on Amazon by YouRfocus,https://www.cpsc.gov/Recalls/2026/CuddleCubs-Creations-Teething-Toy-Sets-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Violate-Mandatory-Standard-for-Toys-Sold-on-Amazon-by-YouRfocus,fatality-linked
2026-07-27T17:59:38.445885,CPSC Recall,2026-07-23T00:00:00,EnHomee 9-Drawer Fabric Dressers Recalled Due to Risk of Serious Injury or Death from Tip-Over and Entrapment Hazards; Violates Mandatory Standard for Clothing Storage Units; Sold on Walmart.com by Raybee-Direct,https://www.cpsc.gov/Recalls/2026/EnHomee-9-Drawer-Fabric-Dressers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Tip-Over-and-Entrapment-Hazards-Violates-Mandatory-Standard-for-Clothing-Storage-Units-Sold-on-Walmart-com-by-Raybee-Direct,fatality-linked
2026-07-27T17:59:38.445885,CPSC Recall,2026-07-23T00:00:00,OeyUoc Pool Drain Covers Recalled Due to Risk of Serious Injury or Death from Entrapment and Drowning Hazards; Violate Virginia Graeme Baker Pool & Spa Safety Act; Sold Exclusively on Amazon by Yuanxinxiang,https://www.cpsc.gov/Recalls/2026/OeyUoc-Pool-Drain-Covers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Drowning-Hazards-Violate-Virginia-Graeme-Baker-Pool-Spa-Safety-Act-Sold-Exclusively-on-Amazon-by-Yuanxinxiang,fatality-linked
2026-07-27T17:59:38.445885,CPSC Recall,2026-07-23T00:00:00,Peony Design Recalls Personalized Baby Bibs and Stroller Bags Due to Risk of Serious Injury or Death from Choking Hazard,https://www.cpsc.gov/Recalls/2026/Peony-Design-Recalls-Personalized-Baby-Bibs-and-Stroller-Bags-Due-to-Risk-of-Serious-Injury-or-Death-from-Choking-Hazard,fatality-linked
2026-07-27T17:59:38.445885,CPSC Recall,2026-07-23T00:00:00,Sviyatp Pool Drain Covers Recalled Due to Risk of Serious Injury or Death from Entrapment and Drowning Hazards; Violate Virginia Graeme Baker Pool & Spa Safety Act,https://www.cpsc.gov/Recalls/2026/Sviyatp-Pool-Drain-Covers-Recalled-Due-to-Risk-of-Serious-Injury-or-Death-from-Entrapment-and-Drowning-Hazards-Violate-Virginia-Graeme-Baker-Pool-Spa-Safety-Act,fatality-linked
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-20T00:00:00,Oil Burning Candles Recalled by Target,https://www.cpsc.gov/Recalls/2000/Oil-Burning-Candles-Recalled-by-Target,
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-20T00:00:00,Teethers Recalled by Manhattan Group LLC,https://www.cpsc.gov/Recalls/2000/Teethers-Recalled-by-Manhattan-Group-LLC,
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-12T00:00:00,"CPSC, Dollar Tree Stores Inc. Announce Recall of Doll Feeding Sets",https://www.cpsc.gov/Recalls/2000/CPSC-Dollar-Tree-Stores-Inc-Announce-Recall-of-Doll-Feeding-Sets,
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-11T00:00:00,"CPSC, Appliance Co. of America Announce Recall of Toaster Ovens",https://www.cpsc.gov/Recalls/2000/CPSC-Appliance-Co-of-America-Announce-Recall-of-Toaster-Ovens,
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-06T00:00:00,"CPSC, The First Years Inc. Announce Recall to Replace ""Elmo Nitelights""",https://www.cpsc.gov/Recalls/2000/CPSC-The-First-Years-Inc-Announce-Recall-to-Replace-Elmo-Nitelights,
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-05T00:00:00,"CPSC, Burley Design Cooperative Announce Recall to Repair Burely-Bravo™ Bicycle Trailers",https://www.cpsc.gov/Recalls/2000/CPSC-Burley-Design-Cooperative-Announce-Recall-to-Repair-Burely-Bravo-Bicycle-Trailers,
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-05T00:00:00,"CPSC, Cycle Express Inc. Announce Recall of Bicycle Helmets",https://www.cpsc.gov/Recalls/2000/CPSC-Cycle-Express-Inc-Announce-Recall-of-Bicycle-Helmets,
2026-07-27T17:59:38.445885,CPSC Recall,2000-07-05T00:00:00,"CPSC, Rand International Announce Recall of Bicycle Helmets",https://www.cpsc.gov/Recalls/2000/CPSC-Rand-International-Announce-Recall-of-Bicycle-Helmets,
